human_time_ai_min,human_time_base_min,run_id,sector,risk_score,notes,correctness_score,task_source,completeness_score,task_text,policy_id,review_effort_min,hallucination_flag,annotator_id,risk_class,quality_score,task_id,difficulty_label
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 18.79s. Response length: 431 chars. Run: glm_batch_flashx,,https://www.gov.cn/zhengce/zuixin/,,未成年人网络保护中监护人指导责任如何落实？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-068,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 31.15s. Response length: 553 chars. Run: glm_batch_flashx,,https://www.gov.cn/hudong/index.htm,,网络直播营销中商品信息披露的底线要求有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-069,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 28.04s. Response length: 658 chars. Run: glm_batch_flashx,,https://www.moe.gov.cn/jyb_xxgk/moe_1777/moe_1778/,,算法推荐服务透明化与用户关闭权应如何向用户解释？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-070,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 24.40s. Response length: 710 chars. Run: glm_batch_flashx,,https://www.samr.gov.cn/zw/zwfb/,,传染病疫情信息报告与个人隐私保护之间如何把握平衡？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-013,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 17.32s. Response length: 430 chars. Run: glm_batch_flashx,,https://www.mnr.gov.cn/,,学校传染病防控中家校协同的常见要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-014,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 22.04s. Response length: 594 chars. Run: glm_batch_flashx,,https://www.mee.gov.cn/,,预防接种异常反应补偿与民事赔偿关系应如何向群众解释？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-015,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 32.65s. Response length: 574 chars. Run: glm_batch_flashx,,https://www.mee.gov.cn/zcwj/gwywj/202508/t20250827_1126207.shtml,,精神卫生法框架下严重精神障碍患者服务管理要点是什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-016,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 24.72s. Response length: 452 chars. Run: glm_batch_flashx,,https://www.mca.gov.cn/,,突发公共卫生事件分级响应启动后，社区可承担哪些配合工作？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-017,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 18.00s. Response length: 647 chars. Run: glm_batch_flashx,,https://www.mca.gov.cn/n152/n165/c166/,,食品安全事故信息通报与舆情回应应注意哪些原则？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,high,,ps-018,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 17.84s. Response length: 557 chars. Run: glm_batch_flashx,,https://www.mohrss.gov.cn/SYrlzyhshbzk/,,饮用水水源保护区管理中的公众参与方式有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-019,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 29.93s. Response length: 346 chars. Run: glm_batch_flashx,,https://www.mohrss.gov.cn/SYrlzyhshbzb/jycyz/,,噪声污染防治中“敏感建筑物集中区域”监管要点是什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-020,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 16.90s. Response length: 767 chars. Run: glm_batch_flashx,,https://www.ndrc.gov.cn/,,生活垃圾分类投放、收集、运输的责任边界如何划分？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-021,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 17.10s. Response length: 370 chars. Run: glm_batch_flashx,,https://www.ndrc.gov.cn/fggz/,,危险废物经营许可证制度对产废单位意味着什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,high,,ps-022,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 38.13s. Response length: 1226 chars. Run: glm_batch_flashx,,https://www.mof.gov.cn/,,土壤污染风险管控和修复活动中的信息公开要求有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-023,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 58.66s. Response length: 595 chars. Run: glm_batch_flashx,,https://www.mof.gov.cn/zhengwuxinxi/caizhengxinwen/,,碳排放权交易与排污许可制度在监管对象上如何区分？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-024,medium
,,glm_batch_pl_glm_47,public service,,GLM glm-4.7 auto-generated response. Latency: 27.62s. Response length: 878 chars. Run: glm_batch_pl_glm_47,,https://www.nhc.gov.cn/,,生态保护红线内允许的人类活动类型有哪些概括性限制？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47,,,glm_glm-4_7_auto,medium,,ps-025,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 46.52s. Response length: 361 chars. Run: glm_batch_flashx,,https://www.nhc.gov.cn/,,生态保护红线内允许的人类活动类型有哪些概括性限制？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-025,medium
,,glm_batch_pl_glm_47,public service,,GLM glm-4.7 auto-generated response. Latency: 65.55s. Response length: 1009 chars. Run: glm_batch_pl_glm_47,,https://www.nhc.gov.cn/wjw/bmgz/,,海域使用论证与海洋环境影响评价在程序上如何衔接？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47,,,glm_glm-4_7_auto,medium,,ps-026,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 30.18s. Response length: 878 chars. Run: glm_batch_flashx,,https://www.nhc.gov.cn/wjw/bmgz/,,海域使用论证与海洋环境影响评价在程序上如何衔接？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-026,medium
,,glm_batch_pl_glm_47,public service,,GLM glm-4.7 auto-generated response. Latency: 74.27s. Response length: 1354 chars. Run: glm_batch_pl_glm_47,,https://www.moj.gov.cn/,,养老机构备案与消防审验的常见合规要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47,,,glm_glm-4_7_auto,medium,,ps-027,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 25.70s. Response length: 1302 chars. Run: glm_batch_flashx,,https://www.moj.gov.cn/,,养老机构备案与消防审验的常见合规要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-027,medium
,,glm_batch_pl_glm_47,public service,,GLM glm-4.7 auto-generated response. Latency: 25.77s. Response length: 451 chars. Run: glm_batch_pl_glm_47,,https://www.moj.gov.cn/pub/sfbgw/,,未成年人社会保护工作中强制报告制度的适用情形有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47,,,glm_glm-4_7_auto,medium,,ps-028,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 40.66s. Response length: 566 chars. Run: glm_batch_flashx,,https://www.moj.gov.cn/pub/sfbgw/,,未成年人社会保护工作中强制报告制度的适用情形有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-028,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 20.72s. Response length: 623 chars. Run: glm_batch_flashx,,https://www.nhsa.gov.cn/col/col114/index.html,,城乡居民医保参保缴费期与待遇享受期衔接，应注意哪些常见误区？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-002,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 42.00s. Response length: 814 chars. Run: glm_batch_flashx,,https://www.nhsa.gov.cn/col/col105/index.html,,门诊慢特病资格认定与报销流程，一般包含哪些环节？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-003,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 35.02s. Response length: 418 chars. Run: glm_batch_flashx,,https://www.nhsa.gov.cn/col/col104/index.html,,生育保险待遇申领通常需要哪些证明材料与办理渠道？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-004,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 65.24s. Response length: 750 chars. Run: glm_batch_flashx,,https://www.nhsa.gov.cn/col/col109/index.html,,医疗救助对象认定与“一站式”结算，政策要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-005,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 21.49s. Response length: 682 chars. Run: glm_batch_flashx,,https://www.gov.cn/zhengce/zuixin/,,长期护理保险试点地区参保人如何了解本地待遇与评估流程？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-006,medium
,,glm_batch_pl_glm_47,public service,,GLM glm-4.7 auto-generated response. Latency: 31.00s. Response length: 636 chars. Run: glm_batch_pl_glm_47,,https://www.gov.cn/hudong/index.htm,,医保电子凭证与实体社保卡在就医结算中的关系如何理解？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47,,,glm_glm-4_7_auto,medium,,ps-007,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 29.65s. Response length: 231 chars. Run: glm_batch_flashx,,https://www.gov.cn/hudong/index.htm,,医保电子凭证与实体社保卡在就医结算中的关系如何理解？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-007,medium
,,glm_batch_pl_glm_47,public service,,GLM glm-4.7 auto-generated response. Latency: 39.49s. Response length: 155 chars. Run: glm_batch_pl_glm_47,,https://www.moe.gov.cn/jyb_xxgk/moe_1777/moe_1778/,,谈判药品“双通道”供药机制对参保患者意味着什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47,,,glm_glm-4_7_auto,medium,,ps-008,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 32.31s. Response length: 257 chars. Run: glm_batch_flashx,,https://www.moe.gov.cn/jyb_xxgk/moe_1777/moe_1778/,,谈判药品“双通道”供药机制对参保患者意味着什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-008,medium
,,glm_batch_pl_glm_47,public service,,GLM glm-4.7 auto-generated response. Latency: 25.47s. Response length: 1209 chars. Run: glm_batch_pl_glm_47,,https://www.moe.gov.cn/jyb_xwfb/xw_fbbm/,,医保基金监管举报投诉渠道与受理范围一般包括哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47,,,glm_glm-4_7_auto,medium,,ps-009,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 47.89s. Response length: 633 chars. Run: glm_batch_flashx,,https://www.moe.gov.cn/jyb_xwfb/xw_fbbm/,,医保基金监管举报投诉渠道与受理范围一般包括哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-009,medium
,,glm_batch_pl_glm_47,public service,,GLM glm-4.7 auto-generated response. Latency: 81.54s. Response length: 1007 chars. Run: glm_batch_pl_glm_47,,https://www.mem.gov.cn/,,跨省异地就医直接结算失败时，可按什么顺序自查原因？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47,,,glm_glm-4_7_auto,medium,,ps-010,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 22.08s. Response length: 302 chars. Run: glm_batch_flashx,,https://www.mem.gov.cn/,,跨省异地就医直接结算失败时，可按什么顺序自查原因？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-010,medium
,,glm_batch_pl_glm_47,public service,,GLM glm-4.7 auto-generated response. Latency: 32.46s. Response length: 378 chars. Run: glm_batch_pl_glm_47,,https://www.mem.gov.cn/yw/zdgz/ajfb/,,国家组织药品集中带量采购对参保人药费负担的影响应如何客观表述？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47,,,glm_glm-4_7_auto,medium,,ps-011,medium
